http://dbpedia.org/resource/Alexander_McCall_Smith,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_No._1_Ladies'_Detective_Agency_(novel)
http://dbpedia.org/resource/University_of_Notre_Dame,http://dbpedia.org/ontology/arwuW,201
http://dbpedia.org/resource/Northern_Arizona_University,http://dbpedia.org/ontology/endowment,1.36E8
http://dbpedia.org/resource/Junkie_(novel),http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/The_Zanzibar_Cat,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/N._Scott_Momaday,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/University_of_Cambridge,http://dbpedia.org/ontology/endowment,5.89E9
http://dbpedia.org/resource/U.S.,http://dbpedia.org/ontology/isCountryOf,http://dbpedia.org/resource/Fordham_University
http://dbpedia.org/resource/Robert_J._Sawyer,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Foreigner_(Sawyer_novel)
http://dbpedia.org/resource/Anthony_Horowitz,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Falcon's_Malteser
http://dbpedia.org/resource/J._G._Ballard,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Concrete_Island
http://dbpedia.org/resource/Mary_Stewart_(novelist),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Wicked_Day
http://dbpedia.org/resource/Rama_II_(novel),http://dbpedia.org/ontology/releaseDate,1989
http://dbpedia.org/resource/Brad_Meltzer,http://dbpedia.org/ontology/genre,Fiction
http://dbpedia.org/resource/Squids_Will_Be_Squids,http://dbpedia.org/ontology/numberOfPages,48
http://dbpedia.org/resource/Redrawing_India:_The_Teach_For_India_Story,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/A_Drink_Before_the_War,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Control_(novel),http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/All_the_Myriad_Ways,http://dbpedia.org/ontology/numberOfPages,181
http://dbpedia.org/resource/Lucifer's_Hammer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Jon_Scieszka,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Squids_Will_Be_Squids
http://dbpedia.org/resource/The_Gift_(Steel_novel),http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Kenyon_College,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Blood_Noir,http://dbpedia.org/ontology/releaseDate,2008
http://dbpedia.org/resource/William_Brinkley,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Don't_Go_Near_the_Water_(novel)
http://dbpedia.org/resource/John_Jantsch,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Writer
http://dbpedia.org/resource/Martin_Cruz_Smith,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Havana_Bay_(novel)
http://dbpedia.org/resource/The_Virgin_Suicides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Ella_Enchanted,http://www.w3.org/2000/01/rdf-schema#label,Ella Enchanted
